Year    Mon   Day  Hour   Min    Sec        Lat         Lon         Dep       Mw      Mcat     Stress drop      fc     NCEDC_ID
2003    11     1     1    53    38.22    35.970100  -120.521110    11.17     2.31     2.41        20.62        21.55   21316478
2003    11     1     7    28    37.22    35.971150  -120.526410     5.73     0.80     1.11        14.96        67.95   21316513
2003    11     3    10    46    31.23    35.990650  -120.549240     4.58     0.84     1.10         4.65        44.69   21316760
2003    11     5     6    52    24.25    35.883560  -120.430730    10.71     1.01     1.31        31.03        72.97   21317061
2003    11     7    21    24    54.98    35.978700  -120.529190    11.20     2.14     2.18        13.57        21.69   21317413
2003    11     7    21    49    48.96    35.999250  -120.561270     3.42     1.10     1.33         1.56        24.98   21317415
2003    11    10    18    45    49.15    36.056650  -120.609680     6.45     1.60     1.30        15.52        35.58   21317779
2003    11    14     4     8    12.99    36.013860  -120.571120     4.70     1.13     1.12         7.65        41.55   21318297
2003    11    14    16     8    22.58    36.056060  -120.605590     9.77     1.47     1.57        11.51        35.81   21318339
2003    11    22    16    10    28.10    35.977040  -120.532260     6.77     1.93     1.91        21.87        30.18   21319410
2003    11    25    11    58    43.92    35.983930  -120.534600     7.46     0.86     1.11         3.84        41.12   21320130
2003    12     4    21    39    20.07    35.999740  -120.561300     3.39     1.21     1.35         2.01        24.84   21321357
2003    12     4    23    23    39.87    35.999260  -120.561040     3.39     1.67     1.72         3.77        20.89   21321381
2003    12     5     2    32    33.29    35.998860  -120.560720     3.39     1.62     1.72         2.72        19.43   21321396
2003    12     5    12    12    52.87    35.998410  -120.560120     3.29     1.53     1.56         3.76        23.34   21321418
2003    12     5    17    12    52.36    35.997190  -120.558870     3.16     1.36     1.55         2.58        23.74   21321439
2003    12     6     3    57    31.48    35.998260  -120.560090     3.11     1.32     1.58         2.99        25.78   21321487
2003    12     6    13    49    17.03    36.001200  -120.559460     4.45     2.83     2.77        10.62        11.25   21321539
2003    12     6    14    22    13.82    35.998750  -120.560410     3.09     1.69     1.69         1.28        14.30   21321554
2003    12     6    23     2     7.00    36.004270  -120.562960     4.53     1.27     1.32         4.48        30.95   21321601
2003    12     7     1    13    37.35    36.054390  -120.606240     9.75     2.26     2.55        12.32        18.99   21321626
2003    12     7     1    24    14.58    36.055730  -120.605510     9.75     1.54     1.54        14.86        36.76   21321628
2003    12     7     1    45    12.18    36.053060  -120.606550     9.71     1.78     1.95        11.96        28.02   21321634
2003    12     7    16    22    18.33    36.053370  -120.606840     9.73     2.07     2.45         8.97        20.02   21321753
2003    12     7    16    28    38.97    36.053920  -120.607070     9.76     1.35     1.57        22.63        49.40   21321755
2003    12     8    17     9    23.70    36.038710  -120.593100     4.62     1.51     1.42        37.23        51.08   21321875
2003    12     8    17    35    58.16    36.038720  -120.593180     4.66     1.28     1.30        33.17        59.77   21321879
2003    12     8    19    48    57.81    36.001430  -120.559140     4.71     1.65     1.63        26.03        40.36   21321905
2003    12     9    18    11    21.60    36.000300  -120.558120     4.49     1.50     1.49         6.05        28.05   21322016
2003    12    12     6    23    27.39    36.053500  -120.604450     9.64     1.67     1.67        35.64        44.23   21322293
2003    12    13     4    16    28.44    36.052420  -120.605190     9.63     0.99     1.14        11.81        53.91   21322403
2003    12    16    16     0    32.53    36.020610  -120.578350     4.57     1.31     1.33         1.57        20.97   21322723
2003    12    16    16    11    32.31    35.998780  -120.557690     4.49     0.91     1.23         3.93        39.89   21322729
2003    12    16    22    59    26.32    35.802380  -120.354380     9.66     1.39     1.31        15.03        41.93   21322792
2003    12    17    11    57    34.87    35.962050  -120.513650     3.40     0.49     1.07         7.21        69.30   21322928
2003    12    28    12    14    49.01    35.963830  -120.516490     7.20     2.03     1.91        15.76        24.95   21326210
2003    12    28    14    21    18.79    35.963860  -120.516410     7.21     1.67     1.60        10.02        28.92   21326437
2004     1     3    12    41     5.62    36.055440  -120.609920     4.38     2.14     2.06        22.47        25.54   21330678
2004     1     3    13    42    12.44    35.980150  -120.537910     5.57     0.24     1.11        10.89        98.00   21330703
2004     1     5     9     8    41.76    35.994670  -120.555030     8.43     1.08     1.24         9.88        47.00   21330577
2004     1     8    21    57    49.92    36.009940  -120.570590     2.45     1.81     1.92         4.19        19.31   21332028
2004     1     9    11    31    31.36    36.010440  -120.571160     2.43     1.02     1.23         3.28        34.14   21332194
2004     1    10     3    21    35.01    36.033340  -120.588660     4.88     0.94     1.03         6.56        46.01   21332286
2004     1    11    12    34    25.87    36.023100  -120.585340     1.61     1.54     1.61         2.33        19.88   21332758
2004     1    12     1    20    24.71    36.027270  -120.572870     9.05     1.17     1.25        22.68        57.65   21333130
2004     1    14     8     1    25.27    35.962260  -120.510490    10.86     0.82     1.18        20.43        74.28   21333844
2004     1    15    22    18     0.80    36.000390  -120.558670     4.46     1.49     1.51        12.70        36.19   21334354
2004     1    16     0    12    20.15    35.998200  -120.559160     2.68     1.18     1.39         2.42        27.14   21334385
2004     1    20     1    52    23.88    35.973810  -120.524160    10.96     1.86     1.83        20.90        31.55   21335565
2004     1    21     0    12    47.27    35.994570  -120.553820     4.95     1.38     1.50        15.00        42.01   21335851
2004     1    22     0    19    24.27    36.025950  -120.575000     9.16     1.60     1.63        24.54        41.44   21336183
2004     1    30     9    40    24.26    35.941960  -120.488790    11.08     1.95     2.13        28.98        32.51   21338826
2004     2     2    15     8     6.94    36.015970  -120.574750     4.79     1.43     1.44         4.90        27.90   21339689
2004     2     3     7    29    51.63    36.015690  -120.572650     4.72     1.59     1.56        19.36        38.45   21339844
2004     2     4    17    42    15.19    36.039820  -120.597000     4.50     1.06     1.09        13.00        52.28   21340106
2004     2     5     3    34    38.06    35.878490  -120.425750     9.96     1.54     1.53         3.88        23.44   21340200
2004     2     9    17     9    24.01    36.035240  -120.592160     4.37     1.41     1.23        73.43        69.60   21341515
2004     2    11     4    52    29.48    36.003710  -120.562200     4.50     1.98     1.98         2.05        13.11   30227093
2004     2    13    23    58    23.20    35.889480  -120.436730    11.07     1.21     1.10        44.95        69.71   21343004
2004     2    14    17    15    22.85    35.960300  -120.508420    10.86     1.44     1.50        28.91        50.03   21343143
2004     2    16     7    29    37.37    35.930840  -120.479200     5.39     1.66     1.69        24.40        39.12   21343525
2004     3     3     7    59    30.45    36.005180  -120.563960     6.70     1.14     1.11        10.69        45.81   21347408
2004     3     3     8    10    45.17    36.041810  -120.598410     4.44     1.18     1.49       128.97       102.27   21347410
2004     3     3    13    28    56.62    36.014020  -120.572730     4.33     1.91     2.00         4.89        18.70   21347440
2004     3     3    13    33     8.88    36.013470  -120.572160     4.31     2.59     2.35        24.29        17.99   21347442
2004     3     4    11    41    27.83    35.919310  -120.466410     6.62     1.23     1.31        30.35        60.11   21347683
2004     3     9    20    28    55.18    35.998130  -120.558720     2.67     1.14     1.44         0.99        20.70   21349127
2004     3    10    17     5    56.52    35.931010  -120.475580    10.15     2.58     2.90        15.79        15.71   21349380
2004     3    15    11    12    17.26    36.055800  -120.609900     5.88     0.89     1.08        33.40        82.74   30227216
2004     3    16    10     1    19.15    35.738930  -120.297720    12.60     1.62     1.43         8.91        28.90   21350848
2004     3    30     4    17    21.71    35.949300  -120.497640    10.99     2.22     2.44        24.16        24.53   21354624
2004     3    30    14    14    39.67    35.892510  -120.440180    10.88     0.79     1.11         5.50        49.06   21354702
2004     3    30    22    33    20.56    36.013010  -120.574330     2.96     1.00     1.30         2.73        32.66   21354794
2004     3    31     1    21     8.56    35.949270  -120.497530    11.01     1.88     2.16        55.01        42.96   21354834
2004     3    31    13    54    28.95    35.964270  -120.516570     3.78     0.41     0.77         6.64        72.07   21354894
2004     4     4     2    25    25.78    36.024790  -120.583230     4.73     1.43     1.39        40.41        56.18   21355586
2004     4     9    12    53     2.80    35.937070  -120.485310     5.43     0.72     0.92         8.26        59.74   21356888
2004     4    12    13    44    13.92    36.002940  -120.561450     9.87     0.79     1.09        23.56        79.80   21357630
2004     4    16    14     8    29.55    35.958340  -120.506860    10.89     0.63     1.07        22.69        90.32   21358407
